rank	lemma	is_mwe	pos	raw_freq	freq_per_million
5716	cru	0	adj	3510	5.517
5717	chumbar	0	verb	3509	5.515
5718	industrial	0	adj	3509	5.515
5719	escorpião	0	noun	3508	5.514
5720	sereia	0	noun	3506	5.511
5721	disfarçado	0	adj	3505	5.509
5722	pêssego	0	noun	3505	5.509
5723	tango	0	noun	3503	5.506
5724	admirador	0	noun	3502	5.504
5725	maço	0	noun	3502	5.504
5726	poça	0	noun	3501	5.503
5727	rebuçado	0	noun	3500	5.501
5728	trincheira	0	noun	3499	5.500
5729	ajudinha	0	noun	3498	5.498
5730	humilhante	0	adj	3498	5.498
5731	colisão	0	noun	3496	5.495
5732	mini	0	adj	3496	5.495
5733	facada	0	noun	3495	5.493
5734	âncora	0	noun	3494	5.492
5735	traiçoeiro	0	adj	3493	5.490
5736	furo	0	noun	3492	5.489
5737	lema	0	noun	3492	5.489
5738	perverter	0	verb	3492	5.489
5739	vereador	0	noun	3492	5.489
5740	aleijado	0	noun	3491	5.487
5741	comerciante	0	noun	3491	5.487
5742	comparecer	0	verb	3490	5.486
5743	remo	0	noun	3490	5.486
5744	sensibilidade	0	noun	3489	5.484
5745	discrição	0	noun	3488	5.482
5746	noutras	0	unk	3488	5.482
5747	sudoeste	0	adj	3485	5.478
5748	vala	0	noun	3483	5.475
5749	bastidor	0	noun	3482	5.473
5750	experimental	0	adj	3482	5.473
5751	sondagem	0	noun	3481	5.471
5752	apagão	0	noun	3480	5.470
5753	despedaçar	0	verb	3480	5.470
5754	subitamente	0	adv	3480	5.470
5755	tropical	0	adj	3480	5.470
5756	instruir	0	verb	3476	5.464
5757	salgado	0	adj	3476	5.464
5758	concorrente	0	noun	3472	5.457
5759	cruzada	0	noun	3472	5.457
5760	light	0	noun	3471	5.456
5761	cirúrgico	0	adj	3469	5.453
5762	coçar	0	verb	3469	5.453
5763	maléfico	0	adj	3469	5.453
5764	levoa	0	noun	3467	5.449
5765	asteroide	0	noun	3466	5.448
5766	relativo	0	adj	3466	5.448
5767	rima	0	noun	3466	5.448
5768	emergir	0	verb	3464	5.445
5769	pratear	0	verb	3461	5.440
5770	definitivo	0	adj	3460	5.438
5771	recipiente	0	noun	3460	5.438
5772	sessenta	0	num	3459	5.437
5773	intuição	0	noun	3458	5.435
5774	high	0	noun	3457	5.434
5775	facilidade	0	noun	3456	5.432
5776	destroçar	0	verb	3454	5.429
5777	compreensível	0	adj	3453	5.427
5778	dardo	0	noun	3450	5.423
5779	epidemia	0	noun	3450	5.423
5780	europeu	0	noun	3450	5.423
5781	caloiro	0	noun	3449	5.421
5782	consentimento	0	noun	3448	5.420
5783	medalhão	0	noun	3447	5.418
5784	persuadir	0	verb	3447	5.418
5785	solucionar	0	verb	3447	5.418
5786	previsível	0	adj	3445	5.415
5787	injustiça	0	noun	3443	5.412
5788	negação	0	noun	3443	5.412
5789	utilizador	0	noun	3443	5.412
5790	florescer	0	verb	3441	5.409
5791	mercado negro	1	mwe	3440	5.407
5792	extremo	0	noun	3439	5.405
5793	ingrato	0	adj	3438	5.404
5794	hippie	0	noun	3436	5.401
5795	contagioso	0	adj	3432	5.394
5796	desprezível	0	adj	3429	5.390
5797	foco	0	noun	3429	5.390
5798	submundo	0	noun	3429	5.390
5799	warp	0	noun	3428	5.388
5800	shot	0	noun	3425	5.383
5801	infernal	0	adj	3424	5.382
5802	levoua	0	noun	3424	5.382
5803	odor	0	noun	3424	5.382
5804	lunar	0	adj	3423	5.380
5805	panda	0	noun	3422	5.379
5806	rapar	0	verb	3422	5.379
5807	virtual	0	adj	3422	5.379
5808	dissolver	0	verb	3420	5.376
5809	alcoólico	0	adj	3419	5.374
5810	vara	0	noun	3417	5.371
5811	bonitão	0	adj	3415	5.368
5812	gole	0	noun	3414	5.366
5813	teta	0	noun	3414	5.366
5814	preparativo	0	noun	3413	5.365
5815	abismo	0	noun	3412	5.363
5816	shh	0	intj	3412	5.363
5817	mosquito	0	noun	3411	5.361
5818	abafar	0	verb	3410	5.360
5819	sucata	0	noun	3410	5.360
5820	contexto	0	noun	3409	5.358
5821	decapitar	0	verb	3408	5.357
5822	orgânico	0	adj	3404	5.350
5823	maca	0	noun	3403	5.349
5824	peido	0	noun	3403	5.349
5825	europeu	0	adj	3402	5.347
5826	operário	0	noun	3402	5.347
5827	papai	0	intj	3400	5.344
5828	salva-vidas	0	adj	3400	5.344
5829	milionário	0	noun	3399	5.343
5830	rendição	0	noun	3399	5.343
5831	repentino	0	adj	3398	5.341
5832	venerar	0	verb	3396	5.338
5833	traumatismo	0	noun	3394	5.335
5834	corromper	0	verb	3392	5.332
5835	mafioso	0	noun	3391	5.330
5836	carteiro	0	noun	3390	5.328
5837	foguetão	0	noun	3390	5.328
5838	rapidez	0	noun	3390	5.328
5839	charmoso	0	adj	3386	5.322
5840	jardineiro	0	noun	3384	5.319
5841	redimir	0	verb	3383	5.317
5842	desempenhar	0	verb	3382	5.316
5843	espontâneo	0	adj	3382	5.316
5844	bin	0	noun	3381	5.314
5845	abutre	0	noun	3380	5.313
5846	químico	0	noun	3380	5.313
5847	parceria	0	noun	3379	5.311
5848	estupendo	0	adj	3378	5.310
5849	vago	0	adj	3378	5.310
5850	enfurecer	0	verb	3377	5.308
5851	composição	0	noun	3375	5.305
5852	deixeia	0	noun	3375	5.305
5853	espertinho	0	noun	3375	5.305
5854	espuma	0	noun	3375	5.305
5855	parlamento	0	noun	3375	5.305
5856	grávida	0	noun	3374	5.303
5857	característica	0	noun	3373	5.302
5858	jurado	0	noun	3373	5.302
5859	arrepio	0	noun	3370	5.297
5860	determinação	0	noun	3370	5.297
5861	fortalecer	0	verb	3370	5.297
5862	masmorra	0	noun	3370	5.297
5863	cozinheira	0	noun	3368	5.294
5864	erupção	0	noun	3368	5.294
5865	fornicar	0	verb	3367	5.292
5866	jeitoso	0	adj	3367	5.292
5867	interrupção	0	noun	3366	5.291
5868	inapropriado	0	adj	3365	5.289
5869	pote	0	noun	3365	5.289
5870	inquilino	0	noun	3361	5.283
5871	pressentir	0	verb	3361	5.283
5872	arrogância	0	noun	3360	5.281
5873	grosseiro	0	adj	3360	5.281
5874	marcado	0	adj	3360	5.281
5875	descida	0	noun	3359	5.280
5876	spray	0	noun	3355	5.273
5877	temporariamente	0	adv	3354	5.272
5878	entidade	0	noun	3352	5.269
5879	ração	0	noun	3351	5.267
5880	contribuição	0	noun	3349	5.264
5881	prático	0	adj	3349	5.264
5882	abastecer	0	verb	3348	5.262
5883	apelar	0	verb	3348	5.262
5884	impaciente	0	adj	3345	5.258
5885	trajetória	0	noun	3345	5.258
5886	saldo	0	noun	3343	5.255
5887	tostão	0	noun	3342	5.253
5888	holandês	0	adj	3341	5.251
5889	variedade	0	noun	3341	5.251
5890	naquelas	0	unk	3339	5.248
5891	pinguim	0	adj	3338	5.247
5892	amassar	0	verb	3336	5.244
5893	codificar	0	verb	3336	5.244
5894	hormona	0	noun	3335	5.242
5895	energético	0	adj	3334	5.240
5896	sobrancelha	0	noun	3333	5.239
5897	abastecimento	0	noun	3332	5.237
5898	infantaria	0	noun	3332	5.237
5899	avance	0	verb	3330	5.234
5900	unidas	0	noun	3330	5.234
5901	aperfeiçoar	0	verb	3329	5.233
5902	argumentar	0	verb	3329	5.233
5903	orar	0	verb	3329	5.233
5904	cauteloso	0	adj	3327	5.229
5905	cerco	0	noun	3327	5.229
5906	quartel-general	0	noun	3326	5.228
5907	admissão	0	noun	3323	5.223
5908	ginástica	0	noun	3322	5.222
5909	bombista	0	noun	3319	5.217
5910	encenar	0	verb	3319	5.217
5911	amuleto	0	noun	3318	5.215
5912	amear	0	verb	3317	5.214
5913	sossegar	0	verb	3317	5.214
5914	manual	0	adj	3315	5.211
5915	perícia	0	noun	3313	5.207
5916	publicamente	0	adv	3313	5.207
5917	curvar	0	verb	3310	5.203
5918	ampliar	0	verb	3309	5.201
5919	auxiliar	0	adj	3309	5.201
5920	mecânico	0	noun	3309	5.201
5921	portador	0	noun	3309	5.201
5922	saca	0	verb	3309	5.201
5923	vagão	0	noun	3307	5.198
5924	indiana	0	noun	3305	5.195
5925	propulsor	0	noun	3303	5.192
5926	espia	0	noun	3302	5.190
5927	nuca	0	noun	3302	5.190
5928	ganso	0	noun	3301	5.189
5929	rap	0	noun	3301	5.189
5930	revólver	0	noun	3301	5.189
5931	tributo	0	noun	3301	5.189
5932	bronze	0	noun	3300	5.187
5933	clínico	0	adj	3298	5.184
5934	limonada	0	noun	3298	5.184
5935	reviver	0	verb	3298	5.184
5936	ânimo	0	noun	3295	5.179
5937	porquinho	0	noun	3294	5.177
5938	rogar	0	verb	3294	5.177
5939	paranoia	0	noun	3293	5.176
5940	picada	0	noun	3292	5.174
5941	saia daí	1	mwe	3292	5.174
5942	mutilar	0	verb	3291	5.173
5943	alargar	0	verb	3290	5.171
5944	spa	0	noun	3289	5.170
5945	emocionado	0	adj	3288	5.168
5946	lsto	0	intj	3286	5.165
5947	sutiã	0	noun	3286	5.165
5948	ousado	0	adj	3285	5.163
5949	presunto	0	noun	3285	5.163
5950	residir	0	verb	3285	5.163
5951	ventre	0	noun	3285	5.163
5952	costeleta	0	noun	3283	5.160
5953	entornar	0	verb	3281	5.157
5954	virgindade	0	noun	3281	5.157
5955	fry	0	noun	3277	5.151
5956	tocha	0	noun	3277	5.151
5957	night	0	noun	3276	5.149
5958	sentinela	0	noun	3276	5.149
5959	comunista	0	noun	3275	5.148
5960	round	0	noun	3275	5.148
5961	minhoca	0	noun	3273	5.144
5962	memorizar	0	verb	3272	5.143
5963	educado	0	adj	3268	5.137
5964	secretamente	0	adv	3266	5.133
5965	combatente	0	adj	3265	5.132
5966	trocado	0	verb	3265	5.132
5967	destruidor	0	noun	3264	5.130
5968	antiquar	0	verb	3262	5.127
5969	bisbilhotar	0	verb	3262	5.127
5970	boi	0	noun	3260	5.124
5971	vampira	0	noun	3260	5.124
5972	ordinário	0	adj	3259	5.122
5973	motivar	0	verb	3258	5.121
5974	proximidade	0	noun	3258	5.121
5975	chiça	0	noun	3257	5.119
5976	alavanca	0	noun	3254	5.115
5977	novinho	0	adj	3254	5.115
5978	velar	0	pron	3254	5.115
5979	terraço	0	noun	3252	5.111
5980	contenção	0	noun	3251	5.110
5981	fedor	0	noun	3250	5.108
5982	histérico	0	adj	3249	5.107
5983	suposição	0	noun	3246	5.102
5984	feder	0	verb	3245	5.100
5985	coruja	0	noun	3243	5.097
5986	montagem	0	noun	3242	5.096
5987	alfândega	0	noun	3241	5.094
5988	rigoroso	0	adj	3241	5.094
5989	andamento	0	noun	3240	5.093
5990	parir	0	verb	3239	5.091
5991	senhorio	0	noun	3239	5.091
5992	bárbaro	0	noun	3237	5.088
5993	tosse	0	noun	3236	5.086
5994	admirável	0	adj	3234	5.083
5995	incómodo	0	noun	3232	5.080
5996	cachimbo	0	noun	3231	5.078
5997	impostor	0	noun	3231	5.078
5998	quadrante	0	noun	3229	5.075
5999	rijo	0	adj	3228	5.074
6000	esfolar	0	verb	3227	5.072
6001	panela	0	noun	3226	5.071
6002	sudeste	0	adj	3225	5.069
6003	afirmação	0	noun	3224	5.067
6004	enriquecer	0	verb	3222	5.064
6005	geleia	0	noun	3222	5.064
6006	vergonhoso	0	adj	3221	5.063
6007	brando	0	adj	3220	5.061
6008	apelo	0	noun	3219	5.060
6009	escape	0	noun	3219	5.060
6010	demoníaco	0	adj	3218	5.058
6011	empenhado	0	adj	3218	5.058
6012	coleira	0	noun	3217	5.056
6013	postura	0	noun	3216	5.055
6014	denso	0	adj	3214	5.052
6015	excessivo	0	adj	3214	5.052
6016	estranhamente	0	adv	3213	5.050
6017	avozinha	0	noun	3212	5.049
6018	taxista	0	noun	3212	5.049
6019	desembarcar	0	verb	3211	5.047
6020	ohh	0	intj	3211	5.047
6021	cume	0	noun	3210	5.045
6022	doador	0	noun	3210	5.045
6023	aniquilar	0	verb	3209	5.044
6024	lucrar	0	verb	3206	5.039
6025	nato	0	noun	3206	5.039
6026	chicote	0	noun	3205	5.038
6027	neutro	0	adj	3205	5.038
6028	canalizador	0	noun	3204	5.036
6029	armazenar	0	verb	3203	5.034
6030	condolência	0	noun	3202	5.033
6031	embalagem	0	noun	3202	5.033
6032	construtor	0	noun	3200	5.030
6033	crescente	0	adj	3200	5.030
6034	espectro	0	noun	3198	5.027
6035	falsificação	0	noun	3198	5.027
6036	rochedo	0	noun	3197	5.025
6037	carvalho	0	noun	3196	5.023
6038	coca-cola	0	noun	3196	5.023
6039	bora	0	verb	3195	5.022
6040	ressonância	0	noun	3195	5.022
6041	apto	0	adj	3194	5.020
6042	caçadeira	0	noun	3193	5.019
6043	embarque	0	verb	3193	5.019
6044	remediar	0	verb	3193	5.019
6045	roxo	0	adj	3193	5.019
6046	convir	0	verb	3192	5.017
6047	multiplicar	0	verb	3191	5.016
6048	nativo	0	noun	3191	5.016
6049	rabino	0	noun	3191	5.016
6050	manto	0	noun	3187	5.009
6051	relações sexuais	1	mwe	3187	5.009
6052	relíquia	0	noun	3187	5.009
6053	caveira	0	noun	3186	5.008
6054	wraith	0	noun	3186	5.008
6055	rendar	0	verb	3185	5.006
6056	interpretação	0	noun	3184	5.005
6057	mortos-vivos	0	noun	3184	5.005
6058	árbitro	0	noun	3184	5.005
6059	nativo	0	adj	3183	5.003
6060	design	0	noun	3182	5.001
6061	ignorância	0	noun	3181	5.000
6062	similar	0	adj	3180	4.998
6063	bandeja	0	noun	3179	4.997
6064	destemido	0	adj	3178	4.995
6065	pantera	0	noun	3176	4.992
6066	caracol	0	noun	3175	4.990
6067	ofício	0	noun	3174	4.989
6068	tabela	0	noun	3173	4.987
6069	seguido	0	verb	3172	4.986
6070	surf	0	noun	3171	4.984
6071	sucedido	0	adj	3169	4.981
6072	guarda costeira	1	mwe	3168	4.979
6073	convento	0	noun	3164	4.973
6074	desencadear	0	verb	3163	4.972
6075	trigo	0	noun	3163	4.972
6076	babar	0	verb	3162	4.970
6077	caçadora	0	noun	3160	4.967
6078	tenhoa	0	noun	3160	4.967
6079	castanha	0	adj	3156	4.961
6080	lucrativo	0	adj	3156	4.961
6081	bengala	0	noun	3154	4.957
6082	mostarda	0	noun	3154	4.957
6083	desconfiado	0	adj	3153	4.956
6084	isca	0	noun	3147	4.946
6085	supervisão	0	noun	3147	4.946
6086	mataa	0	unk	3146	4.945
6087	frontal	0	adj	3145	4.943
6088	tralha	0	noun	3144	4.942
6089	desprezo	0	noun	3143	4.940
6090	esmurrar	0	verb	3142	4.939
6091	expansão	0	noun	3140	4.935
6092	especializar	0	verb	3139	4.934
6093	pervertido	0	noun	3139	4.934
6094	eletrónico	0	noun	3138	4.932
6095	lésbico	0	noun	3138	4.932
6096	ostra	0	noun	3137	4.931
6097	bombardeamento	0	noun	3136	4.929
6098	encarregado	0	verb	3133	4.924
6099	estalar	0	verb	3132	4.923
6100	finalista	0	adj	3132	4.923
6101	psicótico	0	adj	3132	4.923
6102	átomo	0	noun	3131	4.921
6103	copa	0	noun	3128	4.917
6104	roer	0	verb	3128	4.917
6105	deriva	0	noun	3126	4.913
6106	enfarte	0	noun	3126	4.913
6107	mosqueteiro	0	noun	3126	4.913
6108	agonia	0	noun	3122	4.907
6109	batido	0	noun	3121	4.906
6110	presidencial	0	adj	3121	4.906
6111	favorecer	0	verb	3119	4.902
6112	implantar	0	verb	3119	4.902
6113	cordão	0	noun	3118	4.901
6114	agudo	0	adj	3117	4.899
6115	comovente	0	adj	3116	4.898
6116	gangster	0	noun	3116	4.898
6117	imortal	0	noun	3116	4.898
6118	abençoado	0	adj	3115	4.896
6119	manuscrito	0	noun	3114	4.895
6120	átrio	0	noun	3113	4.893
6121	exagero	0	noun	3110	4.888
6122	exigente	0	adj	3110	4.888
6123	redondo	0	adj	3107	4.884
6124	smoking	0	noun	3107	4.884
6125	cercado	0	adj	3105	4.880
6126	chaminé	0	noun	3105	4.880
6127	delícia	0	noun	3104	4.879
6128	inimiga	0	noun	3104	4.879
6129	patrulhar	0	verb	3104	4.879
6130	triunfo	0	noun	3104	4.879
6131	bridge	0	noun	3102	4.876
6132	regar	0	verb	3101	4.874
6133	sirene	0	noun	3098	4.869
6134	primar	0	verb	3097	4.868
6135	reabrir	0	verb	3097	4.868
6136	rutura	0	noun	3096	4.866
6137	caminhão	0	noun	3093	4.862
6138	exprimir	0	verb	3092	4.860
6139	saque	0	noun	3092	4.860
6140	conexão	0	noun	3091	4.858
6141	licenciar	0	verb	3091	4.858
6142	dezoito	0	num	3088	4.854
6143	dador	0	noun	3087	4.852
6144	mosteiro	0	noun	3087	4.852
6145	amorzinho	0	noun	3084	4.847
6146	entravar	0	verb	3084	4.847
6147	todo-poderoso	0	noun	3084	4.847
6148	sã	0	adv	3080	4.841
6149	achado	0	verb	3079	4.840
6150	furtivo	0	adj	3079	4.840
6151	clareza	0	noun	3078	4.838
6152	procurador-geral	0	noun	3078	4.838
6153	voador	0	noun	3077	4.836
6154	informática	0	noun	3076	4.835
6155	inspirador	0	adj	3075	4.833
6156	muscular	0	adj	3075	4.833
6157	take	0	unk	3071	4.827
6158	cowboy	0	noun	3070	4.825
6159	ponderar	0	verb	3069	4.824
6160	with	0	noun	3069	4.824
6161	deixoua	0	noun	3068	4.822
6162	documentar	0	verb	3065	4.818
6163	instrutor	0	noun	3065	4.818
6164	algoritmo	0	noun	3064	4.816
6165	rameira	0	noun	3064	4.816
6166	fortemente	0	adv	3063	4.814
6167	dossier	0	noun	3062	4.813
6168	mergulhador	0	noun	3062	4.813
6169	tacada	0	noun	3062	4.813
6170	intelectual	0	adj	3061	4.811
6171	iogurte	0	noun	3059	4.808
6172	impotente	0	adj	3058	4.807
6173	contrair	0	verb	3055	4.802
6174	programação	0	noun	3054	4.800
6175	lima	0	noun	3053	4.799
6176	auxiliar	0	noun	3051	4.796
6177	circulação	0	noun	3051	4.796
6178	exterminador	0	noun	3051	4.796
6179	lixeira	0	noun	3045	4.786
6180	sorria	0	intj	3045	4.786
6181	hematoma	0	noun	3044	4.785
6182	devidamente	0	adv	3043	4.783
6183	farinha	0	noun	3042	4.781
6184	ervilha	0	noun	3041	4.780
6185	confortar	0	verb	3040	4.778
6186	moção	0	noun	3040	4.778
6187	mortífero	0	adj	3039	4.777
6188	bombardeiro	0	noun	3038	4.775
6189	considerável	0	adj	3038	4.775
6190	forasteiro	0	noun	3038	4.775
6191	trenó	0	noun	3038	4.775
6192	fatura	0	noun	3037	4.774
6193	sobrecarregar	0	verb	3037	4.774
6194	realeza	0	noun	3035	4.770
6195	gravemente	0	adv	3034	4.769
6196	espelunca	0	noun	3033	4.767
6197	descendente	0	adj	3031	4.764
6198	destrancar	0	verb	3031	4.764
6199	dezasseis	0	num	3031	4.764
6200	indiano	0	adj	3031	4.764
6201	matador	0	noun	3031	4.764
6202	radiante	0	adj	3031	4.764
6203	múmia	0	noun	3030	4.763
6204	aliar	0	noun	3029	4.761
6205	alojamento	0	noun	3028	4.759
6206	tigela	0	noun	3027	4.758
6207	vadio	0	adj	3027	4.758
6208	aprisionar	0	verb	3025	4.755
6209	escultura	0	noun	3025	4.755
6210	matinal	0	adj	3025	4.755
6211	bon	0	noun	3024	4.753
6212	veloz	0	adj	3024	4.753
6213	despercebido	0	adj	3023	4.752
6214	ripostar	0	verb	3023	4.752
6215	barragem	0	noun	3022	4.750
6216	rotação	0	noun	3022	4.750
6217	suicido	0	adj	3022	4.750
6218	ides	0	noun	3020	4.747
6219	mmm	0	intj	3020	4.747
6220	more	0	noun	3020	4.747
6221	apresentar queixa	1	mwe	3019	4.745
6222	desordem	0	noun	3018	4.744
6223	excêntrico	0	adj	3018	4.744
6224	etapa	0	noun	3014	4.737
6225	assuntos internos	1	mwe	3011	4.733
6226	drenar	0	verb	3010	4.731
6227	crente	0	noun	3008	4.728
6228	extorsão	0	noun	3008	4.728
6229	celeste	0	noun	3007	4.726
6230	mentalmente	0	adv	3007	4.726
6231	prefeito	0	noun	3007	4.726
6232	ganho	0	noun	3006	4.725
6233	mariquinhas	0	noun	3006	4.725
6234	meia dúzia	1	mwe	3006	4.725
6235	barman	0	noun	3005	4.723
6236	javali	0	noun	3004	4.722
6237	farmacêutico	0	noun	2999	4.714
6238	desabafar	0	verb	2995	4.708
6239	sensacional	0	adj	2995	4.708
6240	fraquinho	0	noun	2994	4.706
6241	monumento	0	noun	2994	4.706
6242	funcionamento	0	noun	2990	4.700
6243	fungo	0	noun	2988	4.697
6244	esboço	0	noun	2987	4.695
6245	espremer	0	verb	2987	4.695
6246	irracional	0	adj	2986	4.693
6247	móvel	0	adj	2985	4.692
6248	incentivo	0	noun	2983	4.689
6249	cómodo	0	noun	2982	4.687
6250	navalha	0	noun	2982	4.687
6251	ianque	0	noun	2981	4.686
6252	intimidade	0	noun	2980	4.684
6253	tremor	0	noun	2980	4.684
6254	calmamente	0	adv	2979	4.682
6255	infinito	0	adj	2979	4.682
6256	conectar	0	verb	2978	4.681
6257	maestro	0	noun	2978	4.681
6258	acertado	0	verb	2977	4.679
6259	aquisição	0	noun	2977	4.679
6260	bravura	0	noun	2976	4.678
6261	erótico	0	adj	2975	4.676
6262	jurídico	0	adj	2975	4.676
6263	absolver	0	verb	2974	4.675
6264	lamentável	0	adj	2973	4.673
6265	disco rígido	1	mwe	2972	4.671
6266	agitação	0	noun	2970	4.668
6267	mercê	0	noun	2969	4.667
6268	tremendo	0	adj	2968	4.665
6269	manicómio	0	noun	2967	4.664
6270	jarda	0	noun	2966	4.662
6271	búfalo	0	noun	2965	4.660
6272	estimular	0	verb	2965	4.660
6273	porcento	0	noun	2965	4.660
6274	coletivo	0	adj	2964	4.659
6275	reprimir	0	verb	2964	4.659
6276	duquesa	0	noun	2963	4.657
6277	prostituição	0	noun	2963	4.657
6278	deslumbrante	0	adj	2961	4.654
6279	queque	0	noun	2960	4.653
6280	zoom	0	noun	2959	4.651
6281	tese	0	noun	2958	4.649
6282	artes marciais	1	mwe	2957	4.648
6283	bug	0	noun	2957	4.648
6284	contusão	0	noun	2956	4.646
6285	discordo	0	noun	2955	4.645
6286	maratona	0	noun	2954	4.643
6287	cisne	0	noun	2951	4.638
6288	intermediário	0	noun	2951	4.638
6289	véu	0	noun	2951	4.638
6290	desonesto	0	adj	2948	4.634
6291	marketing	0	noun	2946	4.631
6292	prosperar	0	verb	2946	4.631
6293	credível	0	adj	2944	4.627
6294	skate	0	noun	2943	4.626
6295	horroroso	0	adj	2941	4.623
6296	tripa	0	noun	2940	4.621
6297	palavrão	0	noun	2938	4.618
6298	bruto	0	adj	2937	4.616
6299	cansativo	0	adj	2936	4.615
6300	amador	0	adj	2935	4.613
6301	delito	0	noun	2935	4.613
6302	kms	0	noun	2935	4.613
6303	memorando	0	noun	2935	4.613
6304	en	0	prep	2934	4.612
6305	recreio	0	noun	2933	4.610
6306	requisitar	0	verb	2933	4.610
6307	ursinho	0	noun	2932	4.609
6308	destinar	0	verb	2931	4.607
6309	admirado	0	adj	2930	4.605
6310	milímetro	0	noun	2930	4.605
6311	stop	0	unk	2930	4.605
6312	suado	0	adj	2930	4.605
6313	amarrado	0	adj	2927	4.601
6314	credibilidade	0	noun	2927	4.601
6315	impune	0	adj	2927	4.601
6316	manifesto	0	noun	2927	4.601
6317	apoiado	0	adj	2926	4.599
6318	discípulo	0	noun	2926	4.599
6319	derradeiro	0	adj	2923	4.594
6320	apito	0	noun	2922	4.593
6321	combinado	0	noun	2919	4.588
6322	barbeiro	0	noun	2918	4.587
6323	ogre	0	noun	2918	4.587
6324	dó	0	adv	2917	4.585
6325	bilhar	0	noun	2915	4.582
6326	indiferente	0	adj	2914	4.580
6327	piratear	0	verb	2914	4.580
6328	assédio	0	noun	2913	4.579
6329	mãozinha	0	noun	2913	4.579
6330	riscar	0	noun	2913	4.579
6331	anual	0	noun	2912	4.577
6332	maciço	0	adj	2912	4.577
6333	nevar	0	verb	2912	4.577
6334	polaco	0	noun	2909	4.572
6335	pornográfico	0	adj	2907	4.569
6336	roto	0	noun	2905	4.566
6337	anotação	0	noun	2904	4.564
6338	flexível	0	adj	2904	4.564
6339	provado	0	adj	2903	4.563
6340	associado	0	adj	2901	4.560
6341	náusea	0	noun	2901	4.560
6342	foleiro	0	adj	2899	4.557
6343	àquilo	0	noun	2899	4.557
6344	exposto	0	adj	2898	4.555
6345	homossexual	0	noun	2897	4.553
6346	meteorito	0	noun	2896	4.552
6347	carneiro	0	noun	2895	4.550
6348	dedicação	0	noun	2895	4.550
6349	revoltar	0	verb	2895	4.550
6350	engasgar	0	verb	2894	4.549
6351	cegar	0	verb	2893	4.547
6352	papo	0	noun	2893	4.547
6353	wc	0	noun	2892	4.546
6354	marshal	0	noun	2891	4.544
6355	elástico	0	adj	2890	4.542
6356	nerd	0	noun	2888	4.539
6357	arodri	0	noun	2887	4.538
6358	brecha	0	noun	2887	4.538
6359	reviravolta	0	noun	2887	4.538
6360	orcs	0	noun	2885	4.535
6361	soviético	0	noun	2885	4.535
6362	seguramente	0	adv	2883	4.531
6363	tinto	0	noun	2883	4.531
6364	familiarizado	0	adj	2882	4.530
6365	presenciar	0	verb	2881	4.528
6366	dilema	0	noun	2880	4.527
6367	tresandar	0	verb	2880	4.527
6368	migalha	0	noun	2879	4.525
6369	espalhado	0	adj	2878	4.524
6370	melhora	0	noun	2878	4.524
6371	porte	0	noun	2878	4.524
6372	buraco negro	1	mwe	2876	4.520
6373	carpete	0	noun	2876	4.520
6374	especulação	0	noun	2876	4.520
6375	oráculo	0	noun	2875	4.519
6376	coiote	0	noun	2874	4.517
6377	competente	0	adj	2873	4.516
6378	catálogo	0	noun	2871	4.513
6379	resumo	0	noun	2868	4.508
6380	esponja	0	noun	2867	4.506
6381	liberar	0	verb	2867	4.506
6382	vegetariano	0	adj	2864	4.502
6383	bonitinho	0	adj	2863	4.500
6384	contador	0	noun	2862	4.498
6385	imperial	0	noun	2862	4.498
6386	informático	0	adj	2861	4.497
6387	atear	0	verb	2858	4.492
6388	legume	0	noun	2857	4.491
6389	empurrão	0	noun	2855	4.487
6390	gueto	0	noun	2855	4.487
6391	catedral	0	noun	2854	4.486
6392	sinceridade	0	noun	2854	4.486
6393	lã	0	noun	2853	4.484
6394	manta	0	noun	2850	4.480
6395	cósmico	0	adj	2849	4.478
6396	eleitor	0	noun	2849	4.478
6397	convencional	0	adj	2848	4.476
6398	instantâneo	0	adj	2848	4.476
6399	esvair	0	verb	2846	4.473
6400	melodia	0	noun	2846	4.473
6401	respiratório	0	adj	2844	4.470
6402	vibrar	0	verb	2844	4.470
6403	pairar	0	verb	2843	4.469
6404	convidada	0	noun	2841	4.465
6405	cratera	0	noun	2841	4.465
6406	prudente	0	adj	2840	4.464
6407	ilimitado	0	adj	2839	4.462
6408	imortalidade	0	noun	2838	4.461
6409	recriar	0	verb	2838	4.461
6410	frequente	0	adj	2837	4.459
6411	paralisar	0	verb	2833	4.453
6412	pedrada	0	noun	2833	4.453
6413	fodida	0	verb	2832	4.451
6414	loura	0	adj	2830	4.448
6415	humidade	0	noun	2827	4.443
6416	balística	0	noun	2826	4.442
6417	cigano	0	noun	2826	4.442
6418	tampão	0	noun	2825	4.440
6419	tellos	0	unk	2825	4.440
6420	anal	0	adj	2824	4.439
6421	anestesia	0	noun	2824	4.439
6422	surto	0	noun	2824	4.439
6423	purificar	0	verb	2822	4.436
6424	cálice	0	noun	2817	4.428
6425	fogão	0	noun	2817	4.428
6426	aposentar	0	verb	2816	4.426
6427	expulso	0	adj	2816	4.426
6428	justamente	0	adv	2816	4.426
6429	oitenta	0	num	2816	4.426
6430	regularmente	0	adv	2815	4.425
6431	subconsciente	0	noun	2815	4.425
6432	esposo	0	noun	2810	4.417
6433	otimista	0	noun	2810	4.417
6434	revirar	0	verb	2810	4.417
