#separator:tab
#html:false
#notetype:Portuguese (EP) – Spoken Frequency
#deck:Portuguese::European Portuguese - Spoken - 5001 to 10000
#columns:Rank	Lemma_PT	POS_guess	Gloss_EN	Example_PT	Example_EN	Is_MWE	Raw_Freq	Freq_per_million	Tags
#tags column:10
6446	deixou-te	unk				0	3200	5.129	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6447	fornicar	verb				0	3199	5.127	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6448	rachar	verb				0	3199	5.127	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6449	espectro	noun				0	3198	5.126	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6450	mini	unk				0	3198	5.126	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6451	rochedo	noun				0	3197	5.124	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6452	baralhar	verb				0	3195	5.121	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6453	levantar-se	unk				0	3194	5.119	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6454	nato	noun				0	3194	5.119	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6455	ressonância	noun				0	3194	5.119	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6456	caçadeira	noun				0	3193	5.118	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6457	embarque	unk				0	3193	5.118	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6458	remediar	verb				0	3193	5.118	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6459	apto	noun				0	3192	5.116	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6460	ohh	unk				0	3192	5.116	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6461	rabino	adj				0	3191	5.115	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6462	rir-se	unk				0	3191	5.115	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6463	cume	unk				0	3187	5.108	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6464	relações sexuais	mwe				1	3187	5.108	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
6465	relíquia	noun				0	3187	5.108	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6466	tabela	noun				0	3187	5.108	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6467	caveira	noun				0	3186	5.106	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6468	convir	verb				0	3186	5.106	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6469	explicar-te	unk				0	3185	5.105	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6470	falsificação	noun				0	3185	5.105	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6471	tira-a	unk				0	3185	5.105	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6472	manto	noun				0	3184	5.103	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6473	mortos-vivos	unk				0	3184	5.103	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6474	taxista	noun				0	3184	5.103	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6475	atual	adj				0	3182	5.100	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6476	design	unk				0	3182	5.100	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6477	similar	verb				0	3180	5.097	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6478	bandeja	noun				0	3179	5.095	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6479	manda-o	unk				0	3179	5.095	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6480	destemido	noun				0	3178	5.094	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6481	leva-os	unk				0	3178	5.094	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6482	ignorância	noun				0	3176	5.090	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6483	australiano	adj				0	3175	5.089	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6484	trouxe-o	unk				0	3175	5.089	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6485	interpretação	noun				0	3174	5.087	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6486	surf	unk				0	3171	5.082	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6487	desencadear	verb				0	3170	5.081	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6488	guarda costeira	mwe				1	3168	5.078	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
6489	sentar-nos	unk				0	3168	5.078	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6490	desprezo	unk				0	3166	5.074	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6491	licenciar	verb				0	3166	5.074	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6492	convento	noun				0	3164	5.071	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6493	bora	noun				0	3163	5.070	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6494	despache-se	unk				0	3163	5.070	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6495	trigo	noun				0	3163	5.070	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6496	super-herói	unk				0	3162	5.068	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6497	caçadora	noun				0	3160	5.065	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6498	comprovar	verb				0	3160	5.065	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6499	construtor	unk				0	3160	5.065	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6500	reprimir	verb				0	3160	5.065	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6501	home	unk				0	3158	5.062	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6502	castanha	noun				0	3156	5.058	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6503	lucrativo	noun				0	3156	5.058	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6504	arquitecto	noun				0	3155	5.057	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6505	bengala	noun				0	3154	5.055	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6506	mostarda	noun				0	3154	5.055	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6507	futuros	unk				0	3151	5.050	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6508	documentar	verb				0	3149	5.047	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6509	frontal	adj				0	3145	5.041	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6510	supervisão	noun				0	3144	5.039	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6511	tralha	noun				0	3144	5.039	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6512	tratar-me	unk				0	3143	5.038	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6513	canadiano	adj				0	3142	5.036	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6514	ostra	noun				0	3142	5.036	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6515	aposentar	verb				0	3141	5.034	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6516	dirigir-se	unk				0	3141	5.034	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6517	alegrar	verb				0	3140	5.033	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6518	favorecer	verb				0	3140	5.033	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6519	isca	unk				0	3140	5.033	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6520	estalar	verb				0	3139	5.031	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6521	apoderar	verb				0	3136	5.026	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6522	bombardeamento	noun				0	3136	5.026	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6523	matar-se	unk				0	3136	5.026	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6524	ponham-se	unk				0	3134	5.023	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6525	â	unk				0	3134	5.023	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6526	expansão	noun				0	3133	5.022	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6527	pará-lo	noun				0	3133	5.022	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6528	átomo	noun				0	3131	5.018	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6529	câmeras	unk				0	3130	5.017	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6530	copa	noun				0	3128	5.014	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6531	enfarte	unk				0	3126	5.010	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6532	mosqueteiro	noun				0	3126	5.010	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6533	implantar	verb				0	3125	5.009	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6534	deixar-vos	unk				0	3124	5.007	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6535	deriva	noun				0	3122	5.004	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6536	elfos	unk				0	3121	5.002	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6537	apetece-me	unk				0	3119	4.999	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6538	cordão	noun				0	3119	4.999	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6539	cómico	adj				0	3119	4.999	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6540	excepcional	adj				0	3119	4.999	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6541	meteu-se	unk				0	3119	4.999	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6542	agudo	adj				0	3117	4.996	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6543	odeia-me	unk				0	3117	4.996	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6544	carneiro	noun				0	3116	4.994	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6545	comovente	adj				0	3116	4.994	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6546	deixei-te	unk				0	3115	4.993	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6547	pira-te	unk				0	3115	4.993	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6548	manuscrito	noun				0	3113	4.989	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6549	engraçadinho	adj				0	3112	4.988	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6550	exagero	noun				0	3110	4.985	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6551	exigente	adj				0	3109	4.983	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6552	infectados	unk				0	3108	4.981	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6553	primar	verb				0	3108	4.981	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6554	patrulhar	verb				0	3107	4.980	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6555	átrio	noun				0	3107	4.980	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6556	agonia	noun				0	3105	4.977	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6557	chaminé	unk				0	3105	4.977	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6558	inimiga	noun				0	3104	4.975	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6559	triunfo	noun				0	3104	4.975	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6560	reabrir	verb				0	3101	4.970	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6561	delícia	noun				0	3099	4.967	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6562	abaixa-te	unk				0	3098	4.965	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6563	surpreende-me	unk				0	3098	4.965	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6564	vampira	noun				0	3098	4.965	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6565	crucificar	verb				0	3097	4.964	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6566	caracol	unk				0	3096	4.962	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6567	sirene	unk				0	3095	4.961	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6568	requisitar	verb				0	3094	4.959	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6569	entravar	verb				0	3088	4.949	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6570	ouçam-me	unk				0	3088	4.949	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6571	dador	noun				0	3087	4.948	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6572	mosteiro	noun				0	3087	4.948	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6573	conexão	noun				0	3086	4.946	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6574	dezoito	num				0	3086	4.946	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::num source::opensubtitles_ep_v2018 variety::EP register::spoken
6575	importo-me	unk				0	3086	4.946	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6576	obrigou-me	unk				0	3085	4.945	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6577	sinto-o	unk				0	3085	4.945	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6578	caminhão	noun				0	3084	4.943	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6579	electrónica	adj				0	3081	4.938	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6580	bate-me	unk				0	3079	4.935	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6581	furtivo	noun				0	3079	4.935	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6582	clareza	noun				0	3078	4.933	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6583	procurador-geral	adj				0	3078	4.933	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6584	inspirador	noun				0	3075	4.929	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6585	levou-a	unk				0	3073	4.925	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6586	muscular	verb				0	3073	4.925	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6587	reaver	verb				0	3073	4.925	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6588	night	unk				0	3072	4.924	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6589	escuros	unk				0	3069	4.919	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6590	deite-se	unk				0	3068	4.917	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6591	despedaçar	verb				0	3067	4.916	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6592	with	unk				0	3067	4.916	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6593	exprimir	verb				0	3066	4.914	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6594	ponderar	verb				0	3066	4.914	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6595	rameira	noun				0	3064	4.911	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6596	tacada	noun				0	3064	4.911	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6597	fortemente	adv				0	3063	4.909	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
6598	mergulhador	noun				0	3062	4.908	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6599	contrair	verb				0	3061	4.906	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6600	musica	adj				0	3061	4.906	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6601	dossier	verb				0	3059	4.903	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6602	iogurte	unk				0	3059	4.903	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6603	impotente	adj				0	3058	4.901	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6604	despenhar	verb				0	3057	4.900	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6605	percepção	noun				0	3057	4.900	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6606	deixei-a	unk				0	3056	4.898	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6607	espertinho	adj				0	3055	4.897	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6608	ex-namorado	noun				0	3051	4.890	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6609	exterminador	noun				0	3051	4.890	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6610	lima	noun				0	3050	4.889	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6611	programação	noun				0	3050	4.889	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6612	impedir-me	unk				0	3048	4.885	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6613	visitar-me	unk				0	3046	4.882	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6614	espantado	noun				0	3045	4.880	freq::6501-7000 freq500::6501-7000 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
