rank,lemma,is_mwe,pos_guess,raw_freq,freq_per_million
7960,desmascarar,0,verb,2206,3.536
7961,áustria,0,noun,2206,3.536
7962,júlia,0,noun,2204,3.533
7963,luxúria,0,noun,2204,3.533
7964,cambado,0,noun,2203,3.531
7965,des,0,unk,2202,3.529
7966,emotivo,0,noun,2201,3.528
7967,desarmado,0,noun,2200,3.526
7968,mesquita,0,noun,2200,3.526
7969,briga,0,noun,2199,3.525
7970,mantém,0,unk,2199,3.525
7971,bombear,0,verb,2197,3.521
7972,brandt,0,unk,2197,3.521
7973,dinastia,0,noun,2197,3.521
7974,indecente,0,adj,2196,3.520
7975,insolente,0,adj,2196,3.520
7976,assaltado,0,noun,2194,3.517
7977,obtido,0,noun,2193,3.515
7978,sopro,0,noun,2193,3.515
7979,dão-nos,0,unk,2192,3.513
7980,molecular,0,verb,2192,3.513
7981,temido,0,noun,2191,3.512
7982,karaté,0,unk,2188,3.507
7983,ramirez,0,unk,2188,3.507
7984,centrar,0,verb,2187,3.505
7985,flagrante,0,unk,2186,3.504
7986,codificar,0,verb,2185,3.502
7987,obvio,0,noun,2185,3.502
7988,byron,0,unk,2184,3.500
7989,camionista,0,noun,2184,3.500
7990,quota,0,noun,2184,3.500
7991,embrulho,0,noun,2183,3.499
7992,inexplicável,0,adj,2183,3.499
7993,manualmente,0,adv,2183,3.499
7994,playboy,0,unk,2183,3.499
7995,sossego,0,noun,2183,3.499
7996,vá-se lixar,1,mwe,2183,3.499
7997,providência,0,noun,2182,3.497
7998,vénus,0,unk,2182,3.497
7999,ângela,0,noun,2181,3.496
8000,semáforo,0,noun,2180,3.494
8001,shopping,0,unk,2180,3.494
8002,repensar,0,verb,2179,3.492
8003,doutoramento,0,noun,2177,3.489
8004,lavado,0,noun,2177,3.489
8005,sémen,0,unk,2177,3.489
8006,canibal,0,adj,2176,3.488
8007,meditar,0,verb,2176,3.488
8008,viral,0,adj,2176,3.488
8009,estäo,0,unk,2175,3.486
8010,rejeitado,0,noun,2175,3.486
8011,password,0,unk,2174,3.484
8012,ter-vos,0,unk,2174,3.484
8013,defeituoso,0,adj,2173,3.483
8014,esgotado,0,noun,2173,3.483
