rank,lemma,is_mwe,pos_guess,raw_freq,freq_per_million
5457,fantasia,0,noun,4637,7.432
5458,postar,0,verb,4636,7.430
5459,fluido,0,noun,4636,7.430
5460,contínuo,0,noun,4635,7.429
5461,décimo,0,num,4634,7.427
5462,atraído,0,noun,4634,7.427
5463,polaco,0,noun,4633,7.426
5464,zeus,0,unk,4630,7.421
5465,boas vindas,1,mwe,4629,7.419
5466,coser,0,verb,4628,7.418
5467,acumular,0,verb,4628,7.418
5468,seta,0,noun,4627,7.416
5469,grécia,0,noun,4626,7.414
5470,editora,0,noun,4626,7.414
5471,poste,0,unk,4625,7.413
5472,cromo,0,noun,4625,7.413
5473,forjar,0,verb,4625,7.413
5474,führer,0,verb,4620,7.405
5475,bordar,0,verb,4620,7.405
5476,decoração,0,noun,4620,7.405
5477,lagosta,0,noun,4619,7.403
5478,violador,0,noun,4618,7.402
5479,roxo,0,noun,4618,7.402
5480,estatuto,0,noun,4615,7.397
5481,sofia,0,noun,4613,7.394
5482,somar,0,verb,4611,7.390
5483,historial,0,adj,4610,7.389
5484,movimentar,0,verb,4610,7.389
5485,armamento,0,noun,4607,7.384
5486,implante,0,unk,4606,7.382
5487,intestino,0,adj,4606,7.382
5488,chichi,0,unk,4605,7.381
5489,estábulo,0,noun,4603,7.378
5490,exercer,0,verb,4602,7.376
5491,cruzamento,0,noun,4597,7.368
5492,hamilton,0,unk,4594,7.363
5493,ressentimento,0,noun,4590,7.357
5494,trilho,0,noun,4589,7.355
5495,engordar,0,verb,4589,7.355
5496,amarelar,0,verb,4584,7.347
5497,limusina,0,adj,4584,7.347
5498,camioneta,0,noun,4581,7.342
5499,bush,0,unk,4580,7.341
5500,moisés,0,unk,4577,7.336
5501,veredicto,0,noun,4572,7.328
5502,filhote,0,unk,4571,7.326
5503,inclusive,0,adv,4566,7.318
5504,presidencial,0,adj,4565,7.317
5505,antena,0,noun,4565,7.317
5506,miséria,0,noun,4564,7.315
5507,item,0,unk,4562,7.312
5508,garanhão,0,noun,4561,7.310
5509,palavrinha,0,adj,4560,7.309
5510,escumalha,0,noun,4559,7.307
5511,hóquei,0,unk,4555,7.301
5512,inaceitável,0,adj,4554,7.299
5513,hipotecar,0,verb,4549,7.291
5514,voz alta,1,mwe,4548,7.289
5515,escurecer,0,verb,4547,7.288
5516,desertar,0,verb,4547,7.288
5517,etc,0,unk,4546,7.286
5518,isolamento,0,noun,4546,7.286
5519,traço,0,noun,4542,7.280
5520,componente,0,adj,4541,7.278
5521,conservar,0,verb,4539,7.275
5522,baxter,0,verb,4535,7.269
5523,proceder,0,verb,4535,7.269
5524,educado,0,noun,4532,7.264
5525,naqueles,0,unk,4529,7.259
5526,fenómeno,0,noun,4529,7.259
5527,paisagem,0,noun,4527,7.256
5528,jefferson,0,unk,4525,7.253
5529,celebração,0,noun,4525,7.253
5530,sabido,0,noun,4521,7.246
5531,terminado,0,noun,4519,7.243
5532,revolucionário,0,noun,4519,7.243
5533,visível,0,adj,4517,7.240
5534,cooperação,0,noun,4516,7.238
5535,tramado,0,noun,4516,7.238
5536,latim,0,unk,4514,7.235
5537,caloiro,0,noun,4514,7.235
5538,tráfego,0,noun,4512,7.232
5539,roberto,0,noun,4512,7.232
5540,antibiótico,0,adj,4506,7.222
5541,desenterrar,0,verb,4505,7.220
5542,espionagem,0,noun,4503,7.217
5543,reiniciar,0,verb,4502,7.216
5544,valorizar,0,verb,4500,7.212
5545,fletcher,0,verb,4499,7.211
5546,ficha,0,noun,4498,7.209
5547,regimento,0,noun,4496,7.206
5548,restrição,0,noun,4496,7.206
5549,nevoeiro,0,noun,4495,7.204
5550,campus,0,unk,4490,7.196
5551,vaivém,0,unk,4490,7.196
5552,vadio,0,noun,4490,7.196
5553,sequestrar,0,verb,4488,7.193
5554,carolino,0,adj,4485,7.188
5555,lannister,0,verb,4484,7.187
5556,algodão,0,noun,4482,7.184
5557,labirinto,0,noun,4482,7.184
5558,maníaco,0,noun,4481,7.182
5559,literatura,0,noun,4480,7.180
5560,brasil,0,unk,4478,7.177
5561,constituição,0,noun,4478,7.177
5562,pierre,0,unk,4476,7.174
5563,lote,0,unk,4475,7.172
5564,nato,0,noun,4475,7.172
5565,vigarista,0,noun,4474,7.171
5566,psicologia,0,noun,4472,7.168
5567,colorar,0,verb,4472,7.168
5568,carregador,0,noun,4472,7.168
5569,tentação,0,noun,4469,7.163
5570,patriota,0,noun,4469,7.163
5571,seriamente,0,adv,4467,7.160
5572,localizador,0,noun,4465,7.156
5573,punhal,0,adj,4465,7.156
5574,fender,0,verb,4462,7.152
5575,menu,0,unk,4461,7.150
5576,cova,0,noun,4459,7.147
5577,evans,0,unk,4455,7.140
5578,chantagem,0,noun,4455,7.140
5579,síndrome,0,unk,4453,7.137
5580,híbrido,0,noun,4452,7.136
5581,distribuição,0,noun,4451,7.134
5582,zoológico,0,adj,4451,7.134
5583,interrompido,0,noun,4445,7.124
5584,dc,0,unk,4443,7.121
5585,retorno,0,noun,4441,7.118
5586,equação,0,noun,4441,7.118
5587,nocturno,0,noun,4440,7.116
5588,saint,0,unk,4440,7.116
5589,doçura,0,noun,4439,7.115
5590,vibração,0,noun,4437,7.111
5591,cordeiro,0,noun,4436,7.110
5592,infectado,0,noun,4433,7.105
5593,saborear,0,verb,4433,7.105
5594,esqueleto,0,noun,4430,7.100
5595,gigantesco,0,noun,4429,7.099
5596,nódoa,0,noun,4425,7.092
5597,rebelião,0,noun,4423,7.089
5598,deviamos,0,unk,4422,7.087
5599,vulcão,0,noun,4418,7.081
5600,sova,0,noun,4416,7.078
5601,gates,0,unk,4415,7.076
5602,ironia,0,noun,4412,7.071
5603,diverso,0,noun,4412,7.071
5604,cócegas,0,unk,4411,7.070
5605,asilo,0,noun,4410,7.068
5606,duzentos,0,unk,4408,7.065
5607,falência,0,noun,4404,7.059
5608,gozo,0,noun,4403,7.057
5609,aproximação,0,noun,4403,7.057
5610,compreensão,0,noun,4402,7.055
5611,canja,0,noun,4402,7.055
5612,previsão,0,noun,4402,7.055
5613,marine,0,unk,4401,7.054
5614,cd,0,unk,4400,7.052
5615,parafuso,0,noun,4399,7.051
5616,próximo passo,1,mwe,4396,7.046
5617,iate,0,unk,4394,7.043
5618,pila,0,noun,4393,7.041
5619,numerar,0,verb,4388,7.033
5620,destroçar,0,verb,4387,7.031
5621,respira fundo,1,mwe,4387,7.031
5622,concha,0,noun,4383,7.025
5623,exemplar,0,verb,4382,7.023
5624,expirar,0,verb,4380,7.020
5625,contornar,0,verb,4378,7.017
5626,irónico,0,adj,4376,7.014
5627,gravador,0,noun,4376,7.014
5628,uva,0,noun,4374,7.011
5629,mula,0,noun,4373,7.009
5630,redondo,0,noun,4370,7.004
5631,pelas traseiras,1,mwe,4370,7.004
5632,leme,0,unk,4369,7.002
5633,entreter,0,verb,4368,7.001
5634,assaltante,0,unk,4365,6.996
5635,protótipo,0,noun,4363,6.993
5636,ganancioso,0,adj,4358,6.985
5637,admirador,0,noun,4354,6.978
5638,gil,0,unk,4353,6.977
5639,envergonhado,0,noun,4353,6.977
5640,ventilação,0,noun,4352,6.975
5641,alcunhar,0,verb,4351,6.974
5642,puzzle,0,unk,4351,6.974
5643,alergia,0,noun,4348,6.969
5644,imprevisível,0,adj,4347,6.967
5645,activa,0,noun,4346,6.966
5646,motivar,0,verb,4338,6.953
5647,treze,0,num,4335,6.948
5648,quentin,0,unk,4332,6.943
5649,capela,0,noun,4332,6.943
5650,th,0,unk,4329,6.938
5651,província,0,noun,4326,6.934
5652,janice,0,noun,4323,6.929
5653,independência,0,noun,4322,6.927
5654,àqueles,0,unk,4320,6.924
5655,berço,0,noun,4318,6.921
5656,preferência,0,noun,4318,6.921
5657,resistente,0,adj,4317,6.919
5658,coreano,0,adj,4317,6.919
5659,moreno,0,noun,4315,6.916
5660,val,0,adj,4309,6.906
5661,estágio,0,noun,4308,6.905
5662,consolar,0,verb,4308,6.905
5663,lume,0,unk,4306,6.902
5664,mentor,0,unk,4305,6.900
5665,cereja,0,noun,4303,6.897
5666,tinhamos,0,unk,4297,6.887
5667,toxina,0,adj,4296,6.885
5668,fotográfico,0,adj,4293,6.881
5669,golfinho,0,adj,4293,6.881
5670,irritado,0,noun,4292,6.879
5671,traje,0,unk,4292,6.879
5672,tabuleiro,0,noun,4290,6.876
5673,chique,0,unk,4290,6.876
5674,receita,0,noun,4288,6.873
5675,romeu,0,unk,4288,6.873
5676,aspirina,0,adj,4288,6.873
5677,amém,0,unk,4285,6.868
5678,cartucho,0,noun,4284,6.866
5679,exótico,0,adj,4284,6.866
5680,desatar,0,verb,4282,6.863
5681,orgasmo,0,noun,4281,6.861
5682,elsa,0,noun,4280,6.860
5683,oferecido,0,noun,4280,6.860
5684,tanner,0,verb,4277,6.855
5685,flórido,0,noun,4276,6.853
5686,farsa,0,noun,4275,6.852
5687,malandro,0,noun,4269,6.842
5688,elástico,0,adj,4269,6.842
5689,experiente,0,adj,4268,6.841
5690,progredir,0,verb,4266,6.837
5691,papagaio,0,noun,4264,6.834
5692,derivar,0,verb,4264,6.834
5693,nalguma,0,noun,4263,6.833
5694,orleães,0,unk,4262,6.831
